측정 연도,측정 월,측정 일자,정점명,위도,경도,날씨,수심,수층,투명도,수질평가지수(WQI)등급,수온,염분,수소이온농도,용존산소량,화학적산소요구량,암모니아성질소,아질산성질소,질산성질소,용존무기질소,총질소,용존무기인,총인,규산규소,부유물질,클로로필에이
2009,02,,대정3,33.237778,126.202778,,,표층,10,1,15.26,34.27,8.04,8.38,1.2,42.2,2.4,109.9,154.5,201.3,11.5,19.4,522.9,2.1,0.6
2009,02,,서귀포1,33.2625,126.661111,,,표층,13,1,15.63,34.23,7.93,8.72,0.64,9.7,3,98.9,111.6,252.7,10.1,16.3,462.1,2.7,0.59
2009,02,,서귀포2,33.229444,126.4125,,,표층,11.5,1,15.41,34.3,8.04,8.27,0.33,26,2.4,113.6,142.1,262.1,11.6,18.9,485.9,2.7,0.56
2009,02,,서귀포3,33.229444,126.566944,,,표층,12,1,15.63,34.27,8.04,8.12,0.58,57.6,1.8,97.3,156.8,264.8,9.8,18.1,411.9,3.2,0.56
2009,02,,성산포1,33.48,126.938611,,,표층,9,1,14.23,34.24,7.95,8.29,0.35,12.4,4.1,114.6,131.1,298,12.8,19.3,489.9,2,0.63
2009,02,,성산포2,33.411389,126.938611,,,표층,10,1,14.71,34.25,8.07,8.39,0.22,22.3,2.8,107,132.1,273.1,12.1,18.6,479.3,2.3,0.59
2009,02,,제주1,33.526944,126.532778,,,표층,8,1,14.6,33.84,7.94,8.14,0.38,14.2,3.8,158.8,176.7,278.9,14.3,21.8,628.7,2.6,0.47
2009,02,,제주2,33.500556,126.427778,,,표층,10.5,1,14.76,34.15,7.94,8.02,0.18,12,3.8,114.3,130.1,256.3,12.5,19.6,504.4,2.4,0.65
2009,02,,제주3,33.533889,126.568333,,,표층,14,1,14.72,34.12,8.06,8.55,0.27,19.2,3.8,120.9,143.9,256.3,12.2,19.3,532.6,2.5,0.58
2009,02,,조천1,33.5375,126.855556,,,표층,7,2,14.41,34.27,8.04,8.43,0.25,21.8,3.6,113.6,138.9,266.3,14,19.1,480.6,1.9,0.38
2009,02,,조천2,33.573889,126.732778,,,표층,14,1,14.59,34.21,8.06,8.72,0.08,27.6,3.3,110.5,141.4,226.6,12.1,19.6,503.5,2.9,0.56
2009,02,,조천3,33.560556,126.666389,,,표층,14,1,14.71,34.22,8.06,8.59,0.05,16.2,3.4,122.3,141.9,268.9,11.9,18.4,515.4,2.5,0.53
2009,02,,표선1,33.280833,126.7675,,,표층,14,1,15.04,33.93,8.06,8.66,0.35,20.3,3.1,123,146.4,264.4,11.9,20.3,578.9,2.2,0.58
2009,02,,표선2,33.325556,126.865556,,,표층,10,1,14.84,34.17,8.05,8.52,0.45,17.5,3.9,120.7,142.1,262.3,11.6,19.8,550.2,1.4,0.56
2009,02,,한림1,33.376111,126.185,,,표층,9.5,1,15.22,34.3,8,8.48,1.65,19.9,2.6,112.9,135.3,201.3,11.8,18.9,493,1.4,0.63
2009,02,,한림2,33.463056,126.274444,,,표층,10.5,1,15.06,34.28,7.99,8.09,1.25,34.1,2.3,110.3,146.6,234.7,12.7,20.3,522.9,2.4,0.58
2009,02,,한림3,33.294444,126.16,,,표층,9.5,1,15.14,34.26,8.02,8.58,1.69,6.5,2.8,117.1,126.4,201.9,12.1,19.6,502.7,2.1,0.71
2009,02,,대정1,33.2025,126.251667,,,저층,10,1,15.29,34.25,8.04,8.31,0.44,11.6,2,113.3,127,247.4,11.6,19.4,481.5,1.9,0.62
2009,02,,대정2,33.22,126.3275,,,저층,11.5,1,15.31,34.25,8.04,8.38,1.38,13.4,2.5,121.4,137.4,181.7,11.9,18.1,483.7,2.1,0.6
2009,02,,대정3,33.237778,126.202778,,,저층,10,1,15.24,34.26,8.04,8.27,1.17,21.7,2.7,113.3,137.7,210.2,11.8,20.6,517.2,2.6,0.61
2009,02,,서귀포1,33.2625,126.661111,,,저층,13,1,15.46,34.28,7.93,8.99,0.32,12.8,2.3,92.2,107.4,210.2,9,19.1,427.3,2.6,0.55
2009,02,,서귀포2,33.229444,126.4125,,,저층,11.5,1,15.41,34.29,8.04,8.32,0.57,25.1,2.7,112.4,140.2,234,11.8,20,500,2.3,0.55
2009,02,,서귀포3,33.229444,126.566944,,,저층,12,1,15.37,34.27,8.02,8.14,0.93,35.5,3.6,114.9,154.1,247.4,11.9,18.9,468.7,2.8,0.59
2009,02,,성산포1,33.48,126.938611,,,저층,9,1,13.94,34.28,8,8.67,0.4,16.8,4,119.7,140.5,321,11.5,19.6,528.2,2.1,0.53
2009,02,,성산포2,33.411389,126.938611,,,저층,10,1,14.4,34.34,8.08,8.3,0.21,10.8,2.8,108.4,122,267.6,11.9,19.1,476.7,2.3,0.68
2009,02,,제주1,33.526944,126.532778,,,저층,8,1,14.85,34.23,8,8.06,0.38,22.7,4.2,121.7,148.6,265.7,12.7,20.8,548.5,2.2,0.63
2009,02,,제주2,33.500556,126.427778,,,저층,10.5,1,14.78,34.27,8.02,8.23,0.45,34.3,3.5,114.5,152.4,309.3,12.7,19.8,496.5,1.4,0.69
2009,02,,제주3,33.533889,126.568333,,,저층,14,1,14.51,34.22,8.08,8.36,0.25,20.7,3.6,115.4,139.7,253.8,14.3,19.6,515.4,2.9,0.42
2009,02,,조천1,33.5375,126.855556,,,저층,7,2,14.42,34.3,8.06,8.81,0.13,20.3,3.5,114.3,138.1,237.9,13.4,19.8,515,2.2,0.56
2009,02,,조천2,33.573889,126.732778,,,저층,14,1,14.6,34.27,8.08,8.77,0.37,23.2,3.8,113.4,140.4,260.4,13.1,20,463.9,2.6,0.57
2009,02,,조천3,33.560556,126.666389,,,저층,14,1,14.6,34.27,8.08,8.21,0.35,14,3.4,114.6,132.1,267.8,12.1,19.8,519.4,2.6,0.57
2009,02,,표선1,33.280833,126.7675,,,저층,14,1,15.05,34.22,8.05,8.34,0.46,15.8,2.7,121.4,140,263.1,11,20.3,558.6,2,0.54
2009,02,,표선2,33.325556,126.865556,,,저층,10,1,14.71,34.26,8.07,8.44,0.3,16.5,4,119.3,139.8,241.7,11.6,20.3,502.2,1.7,0.51
2009,02,,한림1,33.376111,126.185,,,저층,9.5,1,15.23,34.28,7.99,8.46,1.52,36,3.5,103.4,142.9,204.3,13,19.8,443.6,1.7,0.62
2009,02,,한림2,33.463056,126.274444,,,저층,10.5,1,14.87,34.3,8.03,8.15,1.33,36.3,2.7,113.3,152.3,227.6,12.7,20.8,523.8,2.8,0.61
2009,02,,한림3,33.294444,126.16,,,저층,9.5,1,15.14,34.26,8.03,8.37,1.44,4.7,3.2,118.1,126.1,228.7,12.4,21,549.8,2.5,0.6
2009,05,,대정1,33.2025,126.251667,,,표층,9,1,16.15,34.14,8.1,8.5,0.61,12.4,0.1,28.4,40.9,246.8,2.3,14,142,3.7,0.33
2009,05,,대정2,33.22,126.3275,,,표층,11,1,16.28,34.22,8.09,8.54,0.59,7.9,0.2,11.9,20,230.7,3.6,13,183.9,2.6,0.32
2009,05,,대정3,33.237778,126.202778,,,표층,13,1,16.06,34.1,8.09,8.2,0.57,3.1,0.3,10.9,14.3,364.7,2.5,12.8,169.2,3.6,0.33
2009,05,,서귀포1,33.2625,126.661111,,,표층,11,2,16.9,34.89,8.11,7.94,1.55,24.3,0.5,33.4,58.1,247.4,4.3,9.5,352.3,2.2,0.31
2009,05,,서귀포2,33.229444,126.4125,,,표층,9,1,16.34,34.41,8.08,8.27,0.37,13.4,1,32.1,46.5,217.4,2.8,8.4,235.6,3.6,0.34
2009,05,,서귀포3,33.229444,126.566944,,,표층,14,1,18.42,34.22,8.13,8.35,0.3,26.4,0.4,15.8,42.6,226.7,4.3,13.7,212.1,1.7,0.3
2009,05,,성산포1,33.48,126.938611,,,표층,13,1,16.95,34.12,8.17,8.28,0.1,18.8,0.9,21.3,41.1,241.5,5.7,10.6,264.2,2.5,0.33
2009,05,,성산포2,33.411389,126.938611,,,표층,12,1,17.08,34.36,8.15,8.39,0.17,8,0.4,18.8,27.3,263.9,5,8.6,266.1,2.6,0.34
2009,05,,제주1,33.526944,126.532778,,,표층,7,2,16.66,34.11,8.02,8.56,0.41,21.1,0.4,33,54.5,283.1,3.2,13.7,141.7,3.6,0.33
2009,05,,제주2,33.500556,126.427778,,,표층,8,1,16.84,34.1,8.1,8.63,0.23,6.2,0.4,19.9,26.4,216.7,3.2,10.4,171.7,3.2,0.43
2009,05,,제주3,33.533889,126.568333,,,표층,8,1,16.55,34.04,8.06,8.22,0.2,24.9,2.1,54,81,287.8,7.9,14.8,309,6.3,0.39
2009,05,,조천1,33.5375,126.855556,,,표층,11,1,16.96,34.18,8,8.37,0.65,5.5,1.4,42.9,49.8,325.3,2.5,8.6,308.6,2.8,0.34
2009,05,,조천2,33.573889,126.732778,,,표층,9,1,16.97,34.12,8.1,8.42,0.2,16.5,1.4,24,41.8,282.8,4.6,11.3,175,2.1,0.34
2009,05,,조천3,33.560556,126.666389,,,표층,8,1,16.7,34.13,8.08,8.11,1.48,10.3,1.7,31,43.1,408.1,5.6,11.1,186.8,2.5,0.38
2009,05,,표선1,33.280833,126.7675,,,표층,9,1,16.87,34.35,8.15,8.2,0.22,17.2,0.4,19.6,37.1,178.9,5.2,8.1,347.5,3.2,0.33
2009,05,,표선2,33.325556,126.865556,,,표층,13,1,16.98,34.31,8.17,8.38,0.09,14.1,0.3,38.3,52.6,219.8,4.6,7.1,229,2.3,0.32
2009,05,,한림1,33.376111,126.185,,,표층,7,2,16.47,34.12,8.09,8.38,0.32,16.1,0.3,21,37.4,239.7,5,13.9,174.3,3.7,0.37
2009,05,,한림2,33.463056,126.274444,,,표층,11,1,16.55,34.13,8.1,8.38,0.32,14.4,0.3,32.3,47,238.1,3.6,11.1,198.9,3.4,0.38
2009,05,,한림3,33.294444,126.16,,,표층,9,1,15.83,34.1,8.08,7.99,0.4,39.3,1.6,28.6,69.5,286.5,5.7,20.2,237.8,3.3,0.41
2009,05,,대정1,33.2025,126.251667,,,저층,9,1,15.99,34.14,8.05,8.28,0.53,6.3,0.1,10,16.4,249.3,2.5,13,175.4,3.1,0.34
2009,05,,대정2,33.22,126.3275,,,저층,11,1,16.08,34.18,7.96,8,0.32,10.8,0.2,17.4,28.4,245.9,3.9,13.3,163.3,2.6,0.34
2009,05,,대정3,33.237778,126.202778,,,저층,13,1,15.8,34.1,8.03,7.95,0.38,6.5,0.1,40.8,47.5,233.2,2.5,9.5,252.5,3.6,0.35
2009,05,,서귀포1,33.2625,126.661111,,,저층,11,2,15.91,34.18,8.13,7.17,0.35,8.3,3.8,159.4,171.5,233.2,7.9,11.3,465.7,1.5,0.35
2009,05,,서귀포2,33.229444,126.4125,,,저층,9,1,16.23,34.27,8.05,8.05,0.26,32,0.2,26,58.3,239.1,8.3,8.8,224.6,3.1,0.33
2009,05,,서귀포3,33.229444,126.566944,,,저층,14,1,15.5,34.21,8.09,7.47,0.11,16.6,7.7,238.6,262.9,382.7,13,15,513.8,2.2,0.31
2009,05,,성산포1,33.48,126.938611,,,저층,13,1,16.77,34.15,8.19,8.15,0.14,22.4,1.2,21.9,45.4,243.1,6.8,11,269.4,2.8,0.33
2009,05,,성산포2,33.411389,126.938611,,,저층,12,1,16.66,34.16,8.15,8.09,0.15,14.7,2.3,46.3,63.3,359.4,7,8.4,277.8,1.5,0.31
2009,05,,제주1,33.526944,126.532778,,,저층,7,2,16.62,34.11,7.97,8.43,0.42,130.4,1.1,20.6,152.1,470.7,8.6,18.9,117.4,3.6,0.37
2009,05,,제주2,33.500556,126.427778,,,저층,8,1,16.39,34.14,7.99,8.15,0.22,22.2,0.7,35.2,58.2,298.9,3.7,13.5,164,2.7,0.37
2009,05,,제주3,33.533889,126.568333,,,저층,8,1,16.17,34.15,7.94,7.94,0.14,22.6,4,64.4,91,259.2,10.5,11.5,274.5,3.7,0.42
2009,05,,조천1,33.5375,126.855556,,,저층,11,1,16.84,34.08,7.84,8.19,0.25,19.4,1.5,41.1,62,279.1,5.9,10.8,270.8,2.1,0.33
2009,05,,조천2,33.573889,126.732778,,,저층,9,1,16.59,34.15,7.98,8.1,0.12,11.7,2.1,37.2,50.9,342.6,6.6,10.1,185.3,1.8,0.36
2009,05,,조천3,33.560556,126.666389,,,저층,8,1,16.37,34.15,7.98,8.04,0.23,18.8,2.9,47.2,69,475.7,7.7,13.9,203.7,3.2,0.47
2009,05,,표선1,33.280833,126.7675,,,저층,9,1,15.46,34.22,8.19,7.68,0.12,50.3,11.8,250.2,312.2,351.9,21.3,22.4,539.1,4,0.35
2009,05,,표선2,33.325556,126.865556,,,저층,13,1,16.55,34.19,8.19,8.15,0.32,21.6,1.4,38.5,61.5,254.6,4.3,6.8,252.1,2,0.31
2009,05,,한림1,33.376111,126.185,,,저층,7,2,15.87,34.12,7.88,7.81,0.53,24.9,3.2,49.6,77.7,257.1,7.2,14,227.2,1.8,0.4
2009,05,,한림2,33.463056,126.274444,,,저층,11,1,15.98,34.14,8.01,7.81,0.35,48.9,2.2,37.5,88.6,295.2,7.7,11,242.9,3.5,0.36
2009,05,,한림3,33.294444,126.16,,,저층,9,1,15.75,34.09,7.92,7.77,0.65,17.7,3.9,80,101.6,312.6,8.8,12.4,287,3.1,0.38
2009,08,,대정1,33.2025,126.251667,,,표층,7,2,22.81,31.68,8,6.96,1.08,11.4,1.5,61.2,74.2,382.1,2.5,9.9,388.8,1.1,1.74
2009,08,,대정2,33.22,126.3275,,,표층,6.2,3,24.89,32.02,8.21,7.22,1.08,19.6,0.9,12,32.5,330.2,2.1,7.2,158.4,1.4,1.8
2009,08,,대정3,33.237778,126.202778,,,표층,7.5,2,22.09,32.02,8.12,6.89,0.78,21,1.8,117.6,140.5,424.5,3,12.8,560.1,1.7,1.38
2009,08,,서귀포1,33.2625,126.661111,,,표층,7,2,26.2,31.79,8.06,7.31,0.91,9.5,0.7,12.6,22.7,384.3,2.8,6.8,234.8,1.4,1.52
2009,08,,서귀포2,33.229444,126.4125,,,표층,7,3,24.69,29.86,8.18,7.33,1.01,6.5,1.2,13.7,21.4,363.9,2.4,9.2,192.4,2,2.78
2009,08,,서귀포3,33.229444,126.566944,,,표층,6,4,24.12,32.52,7.91,7.56,0.95,10.5,1.5,22.5,34.5,376.6,1.9,8.8,246.3,2.2,2.49
2009,08,,성산포1,33.48,126.938611,,,표층,8.2,1,26.41,30.4,8.24,6.8,0.98,5.9,1.6,32.5,40,373.2,1.5,9.9,386.8,1,1.11
2009,08,,성산포2,33.411389,126.938611,,,표층,7.2,2,26.68,30.58,8.22,7.43,0.79,10,0.9,22.6,33.6,387,2.2,10.3,360.8,1,1.87
2009,08,,제주1,33.526944,126.532778,,,표층,7,3,25.16,30.54,8.21,6.59,0.33,40.4,1.6,50.6,92.6,433.3,1.3,13.9,537.2,2.2,0.96
2009,08,,제주2,33.500556,126.427778,,,표층,8,3,25.6,30.24,8.16,6.95,0.43,28.1,1.4,44.6,74.1,372.1,1.8,10.1,454.2,1,1
2009,08,,제주3,33.533889,126.568333,,,표층,8.2,2,26.48,30.74,8.22,7.06,0.36,22.4,1.2,37.4,61,389.2,3.3,9.6,415.7,1.3,0.97
2009,08,,조천1,33.5375,126.855556,,,표층,8.5,1,26.88,30.13,8.17,7.3,0.38,20.9,1,63.1,85,388.1,2.1,8.3,406.7,1.5,1.27
2009,08,,조천2,33.573889,126.732778,,,표층,7,3,26.42,30.3,8.24,7.11,0.28,11.9,1,18.4,31.2,404.7,1.9,10.1,421.2,1.1,1.05
2009,08,,조천3,33.560556,126.666389,,,표층,8,1,26.51,30.23,8.11,7.18,0.64,16,0.4,26.1,42.5,420.1,1.5,13.7,403.2,0.8,1.05
2009,08,,표선1,33.280833,126.7675,,,표층,7.5,1,25.97,31.35,8.05,7.41,1.11,9,0.8,12.3,22.1,409.6,1.5,9.6,246.8,1.3,1.23
2009,08,,표선2,33.325556,126.865556,,,표층,7,2,26.52,30.73,8.27,7.36,1.43,5.9,0.6,5.2,11.7,366.1,3.4,9.4,293.8,1.8,1.42
2009,08,,한림1,33.376111,126.185,,,표층,7.5,3,26.04,30.75,8.21,7.12,1.13,33.4,1,23.7,58.1,368.3,2.7,5.2,383.8,0.6,0.91
2009,08,,한림2,33.463056,126.274444,,,표층,9,3,25.11,30.79,8.21,6.82,1.55,37.3,2.1,64.4,103.8,406.9,2.2,7.7,501.2,1.2,0.98
2009,08,,한림3,33.294444,126.16,,,표층,7,3,25.04,30.87,8.11,6.81,1.36,37.5,1.3,53.5,92.3,398.6,2.5,6.5,410.2,1.2,0.92
2009,08,,대정1,33.2025,126.251667,,,저층,7,2,22.15,32.27,8.1,7.08,0.85,28.8,2.2,50.6,81.6,372.1,2.5,9.9,367.8,1.3,1.31
2009,08,,대정2,33.22,126.3275,,,저층,6.2,3,18.33,33.27,8.06,6.48,0.62,10.2,3,118.9,132.1,423.4,3.6,16.3,609.1,2.5,1.24
2009,08,,대정3,33.237778,126.202778,,,저층,7.5,2,18.03,33.01,7.96,6.37,0.73,13,1.6,142,156.6,555.7,3.7,17.4,613.1,1,1.07
2009,08,,서귀포1,33.2625,126.661111,,,저층,7,2,23.72,32.08,8.18,7.49,0.91,11.1,2.2,47.1,60.4,555.7,2.8,9.7,292.8,1.1,1.88
2009,08,,서귀포2,33.229444,126.4125,,,저층,7,3,22.13,32.45,8.12,6.99,0.95,5.1,2.8,45.7,53.5,400.8,3.1,11.9,347.3,1.6,2.48
2009,08,,서귀포3,33.229444,126.566944,,,저층,6,4,15.82,33.9,7.97,5.99,0.55,7.9,0.6,164.1,172.6,505,5.7,23.6,874.9,1.8,0.86
2009,08,,성산포1,33.48,126.938611,,,저층,8.2,1,21.1,32.43,8.14,7.02,0.88,16.6,3.6,77.8,98,432.2,2.1,13,492.7,1.5,1.05
2009,08,,성산포2,33.411389,126.938611,,,저층,7.2,2,21.48,32.35,8.1,7,0.71,10.5,4,51.7,66.2,416.2,2.4,14.3,468.2,2.1,1.55
2009,08,,제주1,33.526944,126.532778,,,저층,7,3,21.51,32.03,8.12,6.25,0.15,12.7,1.6,101.7,115.9,426.7,2.2,18.1,590.1,1.8,0.86
2009,08,,제주2,33.500556,126.427778,,,저층,8,3,16.74,33.26,7.99,6.26,0.17,7.5,1.6,158.8,167.8,487.4,11.2,22.9,744.5,1.9,0.79
2009,08,,제주3,33.533889,126.568333,,,저층,8.2,2,18.13,33.11,7.93,6.6,0.15,8.1,4.7,118.3,131.2,505.6,3.1,18.3,647.1,1.7,0.9
2009,08,,조천1,33.5375,126.855556,,,저층,8.5,1,24.07,31.46,8.22,6.97,0.15,27.3,2,22.8,52.2,374.9,1.3,10.8,383.8,1.9,1.01
2009,08,,조천2,33.573889,126.732778,,,저층,7,3,17.05,33.11,8.05,6.54,0.39,5.9,0.1,132.4,138.4,492.3,7.4,20.5,698.1,1.1,0.85
2009,08,,조천3,33.560556,126.666389,,,저층,8,1,19.24,32.78,8,6.87,0.63,5.2,1.6,60.6,67.3,438.8,3.6,12.7,518.2,1.1,1.05
2009,08,,표선1,33.280833,126.7675,,,저층,7.5,1,17.09,33.52,8,7.09,0.64,5.7,2,33.3,41,358.9,4.4,10.6,342.8,1.4,1.39
2009,08,,표선2,33.325556,126.865556,,,저층,7,2,24.98,31.5,8.26,7.4,1.28,9.5,0.8,4.2,14.5,355.6,4,7.4,258.8,2,1.44
2009,08,,한림1,33.376111,126.185,,,저층,7.5,3,16.69,33.19,7.98,6.4,0.62,13.5,2.5,161,177,514.9,7.4,19.4,706,1.9,0.82
2009,08,,한림2,33.463056,126.274444,,,저층,9,3,16.33,33.23,7.99,6.11,0.75,10.3,4.1,167.8,182.3,500.6,6.3,19.9,779.5,1.2,0.81
2009,08,,한림3,33.294444,126.16,,,저층,7,3,16.87,33.17,7.87,6.32,0.76,10.6,2.7,160.4,173.7,537,3.1,22.1,742.5,4.8,0.94
2009,11,,대정1,33.2025,126.251667,,,표층,11,1,19.86,34.08,8.16,8.46,0.18,37.4,5.9,67.5,110.9,404.7,2.2,17.3,398.2,1.8,1.65
2009,11,,대정2,33.22,126.3275,,,표층,10.5,2,20.36,34.16,8.17,8.85,0.64,39.8,7.7,72.6,120,354.8,2.3,9.9,449.7,2.2,2.35
2009,11,,대정3,33.237778,126.202778,,,표층,10,2,20.4,34.18,8.17,8.74,0.21,20.8,8.3,69.9,99,209.7,2.5,14.7,463.7,0.9,1.78
2009,11,,서귀포1,33.2625,126.661111,,,표층,9.5,1,20.72,34.13,8.08,7.45,0.23,8.9,16.2,94,119.1,208.9,3.6,14,487.7,0.8,0.79
2009,11,,서귀포2,33.229444,126.4125,,,표층,10,2,20.43,34.18,8.16,8.36,0.09,21.2,8.9,68.6,98.7,251.7,2.6,14.1,524.7,1.3,2.26
2009,11,,서귀포3,33.229444,126.566944,,,표층,14,1,20.77,34.16,8.08,7.36,0.13,14.6,17.1,82.8,114.5,198.5,3,14,424.2,1.8,0.98
2009,11,,성산포1,33.48,126.938611,,,표층,8.5,1,19,33.63,8.01,7.34,0.26,7.1,14.3,129.4,150.8,256.1,4.1,15.9,607.6,0.9,1
2009,11,,성산포2,33.411389,126.938611,,,표층,9,1,19.08,33.67,8.05,7.49,0.21,6.9,14.7,120.4,142,237.1,4.5,16.9,586.6,1.2,1.07
2009,11,,제주1,33.526944,126.532778,,,표층,7.5,1,19.01,33.56,8.15,8.12,0.5,58.8,9.6,89.4,157.9,286.9,2.6,22.3,610.1,2.2,1.54
2009,11,,제주2,33.500556,126.427778,,,표층,8,2,19.2,33.73,8.18,7.65,0.55,10.1,3.5,38.6,52.3,207.1,0.5,11.3,529.2,1.9,2.81
2009,11,,제주3,33.533889,126.568333,,,표층,8,2,18.97,33.62,8.12,7.06,0.4,7.1,14.3,148.5,170,251.6,5.1,19.2,680.6,2,0.93
2009,11,,조천1,33.5375,126.855556,,,표층,7.5,1,18.74,33.54,8.17,7.17,0.06,5.2,15.8,146.1,167.1,264.7,4.7,18.3,637.1,2.5,0.99
2009,11,,조천2,33.573889,126.732778,,,표층,8,2,18.65,33.42,8.15,7.04,0.31,6.2,13.7,131.7,151.6,270.5,4.8,22.7,614.1,2.4,0.96
2009,11,,조천3,33.560556,126.666389,,,표층,8,1,18.89,33.53,8.14,7.01,0.1,7.1,14,138.4,159.5,242.2,5.3,18.3,631.1,1.9,1.02
2009,11,,표선1,33.280833,126.7675,,,표층,10,1,20.6,34.1,8.08,7.29,0.1,12.2,8.9,111.4,132.6,205.7,3.5,15,451.7,0.9,0.97
2009,11,,표선2,33.325556,126.865556,,,표층,9,1,18.51,33.42,8.05,7.13,0.25,11.3,13.6,116.3,141.1,217.8,3.8,14.3,537.7,1.2,1.01
2009,11,,한림1,33.376111,126.185,,,표층,10,1,19.26,33.94,8.15,8.78,0.32,31.5,10.6,83.7,125.7,274.3,2.4,12.9,569.6,0.9,1.27
2009,11,,한림2,33.463056,126.274444,,,표층,8,2,19.42,33.94,8.17,8.94,0.34,18.8,6,85.2,110.1,292.5,1.5,11.5,603.1,1.4,2.08
2009,11,,한림3,33.294444,126.16,,,표층,8.2,2,20.19,34.13,8.18,8.42,0.02,20.1,6.3,68.9,95.3,227.4,2.4,14.3,390.7,1.3,1.86
2009,11,,대정1,33.2025,126.251667,,,저층,11,1,19.83,34.07,8.17,8.27,0.34,27.5,7.8,80.6,116,269.8,2.8,15.9,461.2,0.9,1.59
2009,11,,대정2,33.22,126.3275,,,저층,10.5,2,20,34.14,8.16,8.08,0.02,15.7,7.1,85.5,108.3,225,2.9,14.5,445.2,1.9,1.22
2009,11,,대정3,33.237778,126.202778,,,저층,10,2,20.3,34.17,8.16,7.83,0.13,19.7,8,77.7,105.3,237.1,3.2,15,464.2,1.3,1.36
2009,11,,서귀포1,33.2625,126.661111,,,저층,9.5,1,20.24,33.99,8.08,6.91,0.2,15.2,15.5,96.4,127,237.1,2.8,14.5,485.7,1.3,0.75
2009,11,,서귀포2,33.229444,126.4125,,,저층,10,2,20.35,34.17,8.17,7.41,0.21,3.5,12.7,106,122.2,255.2,2.7,13.4,512.7,2.1,0.98
2009,11,,서귀포3,33.229444,126.566944,,,저층,14,1,20.54,34.21,8.08,7.42,0.21,12.7,16,80.4,109.1,226.8,3.3,14.1,406.7,1.7,0.94
2009,11,,성산포1,33.48,126.938611,,,저층,8.5,1,18.87,33.65,8.01,7.69,0.25,26.2,13.8,116.1,156.1,275.6,4.6,16.4,550.1,1.2,1.03
2009,11,,성산포2,33.411389,126.938611,,,저층,9,1,18.58,33.6,8.05,7.58,0.09,0.3,14.7,130.5,145.5,267.3,4.2,15.4,591.6,1,0.97
2009,11,,제주1,33.526944,126.532778,,,저층,7.5,1,19.03,33.59,8.13,7.74,0.5,25.4,10.2,102.9,138.5,319.5,2.6,31.1,642.1,2,1.52
2009,11,,제주2,33.500556,126.427778,,,저층,8,2,19.53,33.86,8.12,8,0.42,14.9,10.8,110,135.7,272,3.7,16.4,671.6,1.5,1.27
2009,11,,제주3,33.533889,126.568333,,,저층,8,2,18.97,33.63,8.13,6.8,0.2,1.6,14.6,147.8,164,254.4,5,20.1,658.1,2.8,0.9
2009,11,,조천1,33.5375,126.855556,,,저층,7.5,1,18.63,33.56,8.15,7.27,0.13,13,15.7,140.6,169.2,268.7,5.1,18.1,611.1,2.3,0.96
2009,11,,조천2,33.573889,126.732778,,,저층,8,2,18.71,33.49,8.14,6.79,0.28,10.2,13.9,134.9,159,255,5.2,18.1,598.6,2,1
2009,11,,조천3,33.560556,126.666389,,,저층,8,1,18.86,33.53,8.13,6.96,0.29,8.5,14.2,136.5,159.2,265.6,4.5,18.7,623.6,2.3,1.01
2009,11,,표선1,33.280833,126.7675,,,저층,10,1,20.49,34.13,8.09,7.17,0.18,11,14,109.5,134.5,230.1,3.8,18.7,499.7,1.3,1.06
2009,11,,표선2,33.325556,126.865556,,,저층,9,1,18.19,33.34,8.05,7.17,0.29,2.1,14.8,136,152.9,233.1,4.1,15.2,616.1,1.1,1.02
2009,11,,한림1,33.376111,126.185,,,저층,10,1,19.13,33.94,8.11,7.41,0.25,13,9.9,113.4,136.3,359.5,5.1,18.1,584.6,1.2,0.89
2009,11,,한림2,33.463056,126.274444,,,저층,8,2,19.41,33.96,8.11,7,0.18,17.7,13.4,116.8,147.8,271.2,3.9,14.7,604.6,1.2,0.79
2009,11,,한림3,33.294444,126.16,,,저층,8.2,2,20.17,34.14,8.15,7.69,0.09,11.3,13.6,114.8,139.7,221.2,4,17.3,487.2,1.6,1.35
2010,02,,대정1,33.2025,126.251667,,,표층,5.5,2,14.74,34.41,8.21,8.07,0.28,23.6,2,78.2,103.8,252.5,10.5,15.5,441.4,1.8,0.94
2010,02,,대정2,33.22,126.3275,,,표층,5,2,14.94,34.4,8.18,8.39,0.48,6.7,1.8,72.5,81,228.8,10.8,17,436,4.3,0.94
2010,02,,대정3,33.237778,126.202778,,,표층,5,2,14.9,34.41,8.21,8.1,0.37,45.1,2,71.2,118.4,257.2,10.5,15.8,432.5,2.1,0.91
2010,02,,서귀포1,33.2625,126.661111,,,표층,6,2,15.33,34.35,8.2,8.42,0.47,13.4,2.1,93.4,108.9,229.5,12,16.2,451.2,2.4,1.01
2010,02,,서귀포2,33.229444,126.4125,,,표층,7,2,15.13,34.36,8.21,8.18,0.34,7.3,2.5,87.8,97.6,205.1,10.1,16.8,457.1,2.3,0.85
2010,02,,서귀포3,33.229444,126.566944,,,표층,6.5,2,15.35,34.35,8.18,8.25,0.31,8.4,2.7,72.5,83.6,193.9,9,17.2,460.1,2.9,0.93
2010,02,,성산포1,33.48,126.938611,,,표층,6,2,14.46,34.4,8.16,8.39,0.23,8.1,3.4,92.2,103.7,188.9,11.5,16.3,460.6,2.5,0.97
